Date,Close
,BTC-USD
2025-09-19,115606
2025-09-18,117102
2025-09-17,116461
2025-09-16,116736
2025-09-15,115387
2025-09-14,115309
2025-09-13,115917
2025-09-12,116065
2025-09-11,115474
2025-09-10,113967
2025-09-09,111552
2025-09-08,112085
2025-09-07,111124
2025-09-06,110200
2025-09-05,110659
2025-09-04,110707
2025-09-03,111646
2025-09-02,111185
2025-09-01,109159
2025-08-31,108232
2025-08-30,108770
2025-08-29,108466
2025-08-28,112528
2025-08-27,111194
2025-08-26,111848
2025-08-25,110167
2025-08-24,113400
2025-08-23,115419
2025-08-22,116840
2025-08-21,112430
2025-08-20,114244
2025-08-19,112785
2025-08-18,116250
2025-08-17,117410
2025-08-16,117442
2025-08-15,117229
2025-08-14,118426
2025-08-13,123374
2025-08-12,120212
2025-08-11,118775
2025-08-10,119258
2025-08-09,116497
2025-08-08,116684
2025-08-07,117462
2025-08-06,114988
2025-08-05,114179
2025-08-04,115122
2025-08-03,114176
2025-08-02,112586
2025-08-01,113362
2025-07-31,115606
2025-07-30,117800
2025-07-29,117877
2025-07-28,117883
2025-07-27,119429
2025-07-26,117893
2025-07-25,117542
2025-07-24,118298
2025-07-23,118518
2025-07-22,119845
2025-07-21,117465
2025-07-20,117182
2025-07-19,117840
2025-07-18,117870
2025-07-17,119322
2025-07-16,118628
2025-07-15,117685
2025-07-14,119847
2025-07-13,119164
2025-07-12,117400
2025-07-11,117524
2025-07-10,115977
2025-07-09,111260
2025-07-08,108947
2025-07-07,108300
2025-07-06,109240
2025-07-05,108236
2025-07-04,108023
2025-07-03,109580
2025-07-02,108847
2025-07-01,105594
2025-06-30,107071
2025-06-29,108389
2025-06-28,107304
2025-06-27,107054
2025-06-26,106943
2025-06-25,107251
2025-06-24,106000
2025-06-23,105509
2025-06-22,100827
2025-06-21,101572
2025-06-20,103284
2025-06-19,104670
2025-06-18,104708
2025-06-17,104637
2025-06-16,106936
2025-06-15,105498
2025-06-14,105430
2025-06-13,106005
2025-06-12,105868
2025-06-11,108682
2025-06-10,110229
2025-06-09,110193
2025-06-08,105661
2025-06-07,105603
2025-06-06,104302
2025-06-05,101594
2025-06-04,104731
2025-06-03,105433
2025-06-02,105843
2025-06-01,105631
2025-05-31,104703
2025-05-30,104015
2025-05-29,105689
2025-05-28,107773
2025-05-27,108957
2025-05-26,109409
2025-05-25,108862
2025-05-24,107781
2025-05-23,107190
2025-05-22,111666
2025-05-21,109625
2025-05-20,106669
2025-05-19,105600
2025-05-18,106394
2025-05-17,103181
2025-05-16,103458
2025-05-15,103715
2025-05-14,103582
2025-05-13,104227
2025-05-12,102860
2025-05-11,103960
2025-05-10,104739
2025-05-09,102976
2025-05-08,103079
2025-05-07,97032.32
2025-05-06,96824.4
2025-05-05,94732.44
2025-05-04,94316.57
2025-05-03,95896.3
2025-05-02,96834.72
2025-05-01,96452.41
2025-04-30,94217.39
2025-04-29,94294.56
2025-04-28,95045.98
2025-04-27,93762.21
2025-04-26,94622.6
2025-04-25,94718.46
2025-04-24,93823.23
2025-04-23,93565.02
2025-04-22,93375.16
2025-04-21,87525.71
2025-04-20,85095.42
2025-04-19,85127.56
2025-04-18,84464.64
2025-04-17,84931.22
2025-04-16,84051.96
2025-04-15,83677.65
2025-04-14,84495.07
2025-04-13,83693.1
2025-04-12,85288.46
2025-04-11,83520.03
2025-04-10,79609.67
2025-04-09,82619.88
2025-04-08,76379.96
2025-04-07,79261.19
2025-04-06,78310.34
2025-04-05,83582.03
2025-04-04,83879.86
2025-04-03,83199.95
2025-04-02,82548.31
2025-04-01,85216.81
2025-03-31,82541.29
2025-03-30,82345.82
2025-03-29,82659.11
2025-03-28,84428.01
2025-03-27,87233.76
2025-03-26,86945.41
2025-03-25,87483.06
2025-03-24,87365.98
2025-03-23,85750.02
2025-03-22,83798.13
2025-03-21,84050.18
2025-03-20,84304.83
2025-03-19,86793.7
2025-03-18,82799.03
2025-03-17,84067.57
2025-03-16,82576.96
2025-03-15,84368.36
2025-03-14,83957.61
2025-03-13,81146.12
2025-03-12,83887.28
2025-03-11,82840.24
2025-03-10,78794.69
2025-03-09,80771.68
2025-03-08,86159.9
2025-03-07,86832.99
2025-03-06,90056.86
2025-03-05,90614.42
2025-03-04,87322.12
2025-03-03,86286.03
2025-03-02,94233.81
2025-03-01,86006.06
2025-02-28,84501.01
2025-02-27,84813.78
2025-02-26,84000
2025-02-25,88797.34
2025-02-24,91453.66
2025-02-23,96247.99
2025-02-22,96551.04
2025-02-21,96161.18
2025-02-20,98386.99
2025-02-19,96559.3
2025-02-18,95532.97
2025-02-17,95811.35
2025-02-16,96126.98
2025-02-15,97551.71
2025-02-14,97483.36
2025-02-13,96551.64
2025-02-12,97799.93
2025-02-11,95783.6
2025-02-10,97372.05
2025-02-09,96515.22
2025-02-08,96544.97
2025-02-07,96503.93
2025-02-06,96586.85
2025-02-05,96594.39
2025-02-04,98027.99
2025-02-03,101371
2025-02-02,97584.89
2025-02-01,100649
2025-01-31,102391
2025-01-30,104793
2025-01-29,103705
2025-01-28,101344
2025-01-27,101986
2025-01-26,102623
2025-01-25,104816
2025-01-24,104811
2025-01-23,104039
2025-01-22,103720
2025-01-21,106198
2025-01-20,101926
2025-01-19,101378
2025-01-18,104415
2025-01-17,104119
2025-01-16,100050
2025-01-15,100280
2025-01-14,96624.15
2025-01-13,94474.29
2025-01-12,94489.93
2025-01-11,94595.97
2025-01-10,94749.98
2025-01-09,92406.11
2025-01-08,95059.96
2025-01-07,96916.64
2025-01-06,102222
2025-01-05,98394.57
2025-01-04,98259.43
2025-01-03,98126.64
2025-01-02,96949.18
2025-01-01,94610.14
2024-12-31,93647.01
2024-12-30,92811.03
2024-12-29,93659.56
2024-12-28,95204.07
2024-12-27,94452.57
2024-12-26,95830.42
2024-12-25,99436
2024-12-24,98805.9
2024-12-23,94748.02
2024-12-22,95136.87
2024-12-21,97253.03
2024-12-20,97691.36
2024-12-19,97874.66
2024-12-18,100368
2024-12-17,106052
2024-12-16,106010
2024-12-15,104621
2024-12-14,101364
2024-12-13,101371
2024-12-12,100041
2024-12-11,101074
2024-12-10,96628.01
2024-12-09,97422.43
2024-12-08,101215
2024-12-07,99699.99
2024-12-06,99798.48
2024-12-05,97013.92
2024-12-04,98730.99
2024-12-03,95970.93
2024-12-02,95807.6
2024-12-01,97236.3
2024-11-30,96436.01
2024-11-29,97383.7
2024-11-28,95632.03
2024-11-27,95899.86
2024-11-26,91993.22
2024-11-25,93079.67
2024-11-24,97867.46
2024-11-23,97628.02
2024-11-22,98851.49
2024-11-21,98425.93
2024-11-20,94174.71
2024-11-19,92119.47
2024-11-18,90549.34
2024-11-17,89763.59
2024-11-16,90543.67
2024-11-15,90949.94
2024-11-14,87347.45
2024-11-13,90300.02
2024-11-12,88164.77
2024-11-11,88627.98
2024-11-10,80409.97
2024-11-09,76615.99
2024-11-08,76544.78
2024-11-07,75919.31
2024-11-06,75567.57
2024-11-05,69348.54
2024-11-04,67792.92
2024-11-03,68832.86
2024-11-02,69319.96
2024-11-01,69531.96
2024-10-31,70340.01
2024-10-30,72359.86
2024-10-29,72782.82
2024-10-28,69892.45
2024-10-27,68029.34
2024-10-26,67102.01
2024-10-25,66637.8
2024-10-24,68234.05
2024-10-23,66745.54
2024-10-22,67393.99
2024-10-21,67440.04
2024-10-20,68987.76
2024-10-19,68394.04
2024-10-18,68465.29
2024-10-17,67363.67
2024-10-16,67657.43
2024-10-15,66984.04
2024-10-14,66085.97
2024-10-13,62806.34
2024-10-12,63216.04
2024-10-11,62410.61
2024-10-10,60260.02
2024-10-09,60647.99
2024-10-08,62215.97
2024-10-07,62300.75
2024-10-06,62823.43
2024-10-05,62084
2024-10-04,62110.02
2024-10-03,60776.01
2024-10-02,60670.03
2024-10-01,60888.04
2024-09-30,63290
2024-09-29,65668.25
2024-09-28,65923.99
2024-09-27,65762.47
2024-09-26,65142.08
2024-09-25,63165.61
2024-09-24,64335.62
2024-09-23,63332.69
2024-09-22,63575.97
2024-09-21,63389.92
2024-09-20,63102.03
2024-09-19,62953.98
2024-09-18,61449.14
2024-09-17,60303.5
2024-09-16,58229.2
2024-09-15,59198.11
2024-09-14,59987.93
2024-09-13,60575.47
2024-09-12,58116.05
2024-09-11,57364.02
2024-09-10,57627.99
2024-09-09,57031.98
2024-09-08,54823.96
2024-09-07,54188.32
2024-09-06,53922.68
2024-09-05,56170.04
2024-09-04,57984.05
2024-09-03,57544.01
2024-09-02,59127.62
2024-09-01,57341.08
2024-08-31,58965.98
2024-08-30,59158
2024-08-29,59348.98
2024-08-28,59034.65
2024-08-27,59503.05
2024-08-26,62866.04
2024-08-25,64279.03
2024-08-24,64107.98
2024-08-23,63979.97
2024-08-22,60386.02
2024-08-21,61109.99
2024-08-20,59056.01
2024-08-19,59562.71
2024-08-18,58525.95
2024-08-17,59420.03
2024-08-16,58902.1
2024-08-15,57600
2024-08-14,58730.93
2024-08-13,60565.01
2024-08-12,59342.02
2024-08-11,58819.99
2024-08-10,60875.98
2024-08-09,60848.51
2024-08-08,61837.93
2024-08-07,55024.11
2024-08-06,55982.04
2024-08-05,54006
2024-08-04,58074.85
2024-08-03,60760.03
2024-08-02,61487.05
2024-08-01,65409.83
2024-07-31,64665.98
2024-07-30,66244.03
2024-07-29,66810.03
2024-07-28,68234.91
2024-07-27,68045.98
2024-07-26,67914.02
2024-07-25,65750.02
2024-07-24,65412.03
2024-07-23,65914.55
2024-07-22,67587.97
2024-07-21,68071.99
2024-07-20,67182.45
2024-07-19,66648.03
2024-07-18,63966.13
2024-07-17,64120.47
2024-07-16,65119.1
2024-07-15,64819.37
2024-07-14,60946.02
2024-07-13,59174.19
2024-07-12,57899.96
2024-07-11,57381.96
2024-07-10,57719.47
2024-07-09,57995.99
2024-07-08,56681.81
2024-07-07,55878.38
2024-07-06,58232.99
2024-07-05,56691.34
2024-07-04,57142
2024-07-03,60294.75
2024-07-02,62127.95
2024-07-01,62889.92
2024-06-30,62849.53
2024-06-29,60964.17
2024-06-28,60427.86
2024-06-27,61646.05
2024-06-26,60761.24
2024-06-25,61789.98
2024-06-24,60382.81
2024-06-23,63290.43
2024-06-22,64272.8
2024-06-21,64097.29
2024-06-20,64881.08
2024-06-19,64950.06
2024-06-18,65098.92
2024-06-17,66491.14
2024-06-16,66661.05
2024-06-15,66198.06
2024-06-14,66052.46
2024-06-13,66771.55
2024-06-12,68270.22
2024-06-11,67345.04
2024-06-10,69519.27
2024-06-09,69657.34
2024-06-08,69316.65
2024-06-07,69375.8
2024-06-06,70783.1
2024-06-05,71131.93
2024-06-04,70599
2024-06-03,68808.7
2024-06-02,67781.47
2024-06-01,67747.95
2024-05-31,67576.21
2024-05-30,68375.98
2024-05-29,67665.53
2024-05-28,68397.44
2024-05-27,69446.22
2024-05-26,68552.6
2024-05-25,69264.99
2024-05-24,68534.95
2024-05-23,67923.97
2024-05-22,69224.99
2024-05-21,70104.4
2024-05-20,71418.17
2024-05-19,66347.05
2024-05-18,66914.58
2024-05-17,67004.04
2024-05-16,65249.97
2024-05-15,66247.62
2024-05-14,61602.22
2024-05-13,62917.18
2024-05-12,61549.96
2024-05-11,60784.24
2024-05-10,60887.95
2024-05-09,63110.01
2024-05-08,61220.05
2024-05-07,62380.43
2024-05-06,63197.19
2024-05-05,64040.05
2024-05-04,63880.04
2024-05-03,62799.97
2024-05-02,59134.5
2024-05-01,58266.04
2024-04-30,60761.95
2024-04-29,63817.97
2024-04-28,63059.25
2024-04-27,63483.13
2024-04-26,63806.23
2024-04-25,64495.27
2024-04-24,64291.07
2024-04-23,66386.61
2024-04-22,66818.89
2024-04-21,64896.87
2024-04-20,64857.99
2024-04-19,63965.95
2024-04-18,63418
2024-04-17,61309.97
2024-04-16,63679.78
2024-04-15,63496.91
2024-04-14,65582.95
2024-04-13,64255.94
2024-04-12,67208.21
2024-04-11,70112.05
2024-04-10,70513.6
2024-04-09,69198.22
2024-04-08,71631.77
2024-04-07,69388.74
2024-04-06,68904.86
2024-04-05,67928.77
2024-04-04,68461.23
2024-04-03,66074.16
2024-04-02,65448.35
2024-04-01,69731.26
2024-03-31,71216.98
2024-03-30,69674.78
2024-03-29,69850.52
2024-03-28,70702.74
2024-03-27,69529.85
2024-03-26,70059.97
2024-03-25,69901.99
2024-03-24,67246.83
2024-03-23,64238.03
2024-03-22,63567.63
2024-03-21,65476.17
2024-03-20,67854.02
2024-03-19,61981.15
2024-03-18,67711.55
2024-03-17,68650.08
2024-03-16,65286.52
2024-03-15,69532.18
2024-03-14,71432.39
2024-03-13,73087.95
2024-03-12,71473.86
2024-03-11,72094.44
2024-03-10,68949.74
2024-03-09,68513.59
2024-03-08,68202.87
2024-03-07,66903.82
2024-03-06,66137.13
2024-03-05,63971.07
2024-03-04,68208.36
2024-03-03,63099.99
2024-03-02,62004.02
2024-03-01,62481.07
2024-02-29,61256.01
2024-02-28,62497.28
2024-02-27,57029.24
2024-02-26,54454.91
2024-02-25,51743.97
2024-02-24,51549.1
2024-02-23,50830.04
2024-02-22,51339.49
2024-02-21,51833
2024-02-20,52278.15
2024-02-19,51739.37
2024-02-18,52119.06
2024-02-17,51673.99
2024-02-16,52121.96
2024-02-15,51888.33
2024-02-14,51819.74
2024-02-13,49741.98
2024-02-12,50017.36
2024-02-11,48269.68
2024-02-10,47760.23
2024-02-09,47093.93
2024-02-08,45315.99
2024-02-07,44328.04
2024-02-06,43105.15
2024-02-05,42713.66
2024-02-04,42609.98
2024-02-03,42970.67
2024-02-02,43189.15
2024-02-01,43069.45
2024-01-31,42611.24
2024-01-30,42915.56
2024-01-29,43269.41
2024-01-28,42018.7
2024-01-27,42112.7
2024-01-26,41866.1
2024-01-25,39929.16
2024-01-24,40145.83
2024-01-23,39873.77
2024-01-22,39516.98
2024-01-21,41549.91
2024-01-20,41668.99
2024-01-19,41627.16
2024-01-18,41296.92
2024-01-17,42764.71
2024-01-16,43137.2
2024-01-15,42611.43
2024-01-14,41737.9
2024-01-13,42840.02
2024-01-12,42896.05
2024-01-11,46356.96
2024-01-10,46564.21
2024-01-09,46082.08
2024-01-08,46900.01
2024-01-07,43850.46
2024-01-06,43941.78
2024-01-05,44112.11
2024-01-04,44188.15
2024-01-03,42818.03
2024-01-02,44957.63
2024-01-01,44122.03
2023-12-31,42224.09
2023-12-30,42198.85
2023-12-29,42057.41
2023-12-28,42592.06
2023-12-27,43384.25
2023-12-26,42519.8
2023-12-25,43613.88
2023-12-24,43017.9
2023-12-23,43727.32
2023-12-22,43948.89
2023-12-21,43849.41
2023-12-20,43645.95
2023-12-19,42300.16
2023-12-18,42666.06
2023-12-17,41448.75
2023-12-16,42244.61
2023-12-15,41953.42
2023-12-14,43004.17
2023-12-13,42906.87
2023-12-12,41512.61
2023-12-11,41221.12
2023-12-10,43762.68
2023-12-09,43701.25
2023-12-08,44199.33
2023-12-07,43249.99
2023-12-06,43714.53
2023-12-05,44085.68
2023-12-04,41995.8
2023-12-03,39941.07
2023-12-02,39460
2023-12-01,38658.06
2023-11-30,37715.02
2023-11-29,37808.01
2023-11-28,37776.89
2023-11-27,37268.83
2023-11-26,37478.11
2023-11-25,37785.84
2023-11-24,37710.8
2023-11-23,37294.4
2023-11-22,37448.77
2023-11-21,35942.19
2023-11-20,37465.89
2023-11-19,37388.51
2023-11-18,36559.41
2023-11-17,36514.01
2023-11-16,36223.54
2023-11-15,37863.66
2023-11-14,35540.04
2023-11-13,36531.68
2023-11-12,37035.03
2023-11-11,37082.17
2023-11-10,37321.14
2023-11-09,36775.23
2023-11-08,35680.29
2023-11-07,35423.24
2023-11-06,35019.43
2023-11-05,35022.44
2023-11-04,35019.68
2023-11-03,34730.03
2023-11-02,34918.05
2023-11-01,35428.26
2023-10-31,34650.03
2023-10-30,34486.77
2023-10-29,34535.58
2023-10-28,34088.4
2023-10-27,33910.02
2023-10-26,34148.86
2023-10-25,34464.23
2023-10-24,33856
2023-10-23,32941.46
2023-10-22,29965.01
2023-10-21,29894.16
2023-10-20,29665.02
2023-10-19,28695.97
2023-10-18,28322.73
2023-10-17,28407.42
2023-10-16,28502.1
2023-10-15,27146.62
2023-10-14,26858.7
2023-10-13,26841.72
2023-10-12,26738.45
2023-10-11,26844.46
2023-10-10,27390.34
2023-10-09,27584.1
2023-10-08,27932.44
2023-10-07,27958.62
2023-10-06,27933
2023-10-05,27422.6
2023-10-04,27778.6
2023-10-03,27419.23
2023-10-02,27609.13
2023-10-01,27978.1
2023-09-30,26967.11
2023-09-29,26910.69
2023-09-28,27020.31
2023-09-27,26368.04
2023-09-26,26217.38
2023-09-25,26308.45
2023-09-24,26254.11
2023-09-23,26580.66
2023-09-22,26577.61
2023-09-21,26556.98
2023-09-20,27121.84
2023-09-19,27211.2
2023-09-18,26738.74
2023-09-17,26531.4
2023-09-16,26553.13
2023-09-15,26627.69
2023-09-14,26528.22
2023-09-13,26222.02
2023-09-12,25854.29
2023-09-11,25143.63
2023-09-10,25841.65
2023-09-09,25893.13
2023-09-08,25910.51
2023-09-07,26200.96
2023-09-06,25771.63
2023-09-05,25788.7
2023-09-04,25824.15
2023-09-03,25980.6
2023-09-02,25856.93
2023-09-01,25816.57
2023-08-31,25936.45
2023-08-30,27316.23
2023-08-29,27718.23
2023-08-28,26127.89
2023-08-27,26088.38
2023-08-26,26021.02
2023-08-25,26058.22
2023-08-24,26141.53
2023-08-23,26417.4
2023-08-22,26048.09
2023-08-21,26123.45
2023-08-20,26180
2023-08-19,26090.63
2023-08-18,26058.26
2023-08-17,26610.04
2023-08-16,28736.49
2023-08-15,29200.8
2023-08-14,29430.95
2023-08-13,29285.11
2023-08-12,29430.07
2023-08-11,29426.01
2023-08-10,29455.74
2023-08-09,29596.9
2023-08-08,29766.72
2023-08-07,29206.01
2023-08-06,29086.65
2023-08-05,29074.55
2023-08-04,29113.38
2023-08-03,29198.33
2023-08-02,29151.7
2023-08-01,29629.24
2023-07-31,29225.93
2023-07-30,29273.9
2023-07-29,29356.22
2023-07-28,29318.62
2023-07-27,29209.65
2023-07-26,29349.52
2023-07-25,29242.03
2023-07-24,29186.08
2023-07-23,30060.75
2023-07-22,29747.98
2023-07-21,29907.92
2023-07-20,29796.85
2023-07-19,29932.56
2023-07-18,29845.47
2023-07-17,30158.01
2023-07-16,30221.07
2023-07-15,30275.68
2023-07-14,30305.65
2023-07-13,31446.3
2023-07-12,30383.85
2023-07-11,30621.56
2023-07-10,30398.1
2023-07-09,30164.49
2023-07-08,30269.02
2023-07-07,30320.04
2023-07-06,29970.05
2023-07-05,30502.92
2023-07-04,30771.96
2023-07-03,31154.04
2023-07-02,30623.76
2023-07-01,30589.05
2023-06-30,30492.03
2023-06-29,30459.1
2023-06-28,30084.01
2023-06-27,30709.78
2023-06-26,30273.8
2023-06-25,30457.7
2023-06-24,30540.55
2023-06-23,30605.59
2023-06-22,29903.56
2023-06-21,30059.71
2023-06-20,28371.02
2023-06-19,26781.82
2023-06-18,26339.43
2023-06-17,26520.01
2023-06-16,26342.59
2023-06-15,25585.43
2023-06-14,25119.91
2023-06-13,25910.03
2023-06-12,25887.59
2023-06-11,25920.86
2023-06-10,25842.84
2023-06-09,26489.46
2023-06-08,26493.46
2023-06-07,26359.59
2023-06-06,27200.04
2023-06-05,25730.52
2023-06-04,27104.41
2023-06-03,27060.8
2023-06-02,27232.85
2023-06-01,26806.98
2023-05-31,27225.77
2023-05-30,27682.8
2023-05-29,27742.37
2023-05-28,28100.31
2023-05-27,26850.79
2023-05-26,26703.21
2023-05-25,26474.02
2023-05-24,26336.63
2023-05-23,27222.75
2023-05-22,26851.39
2023-05-21,26751.47
2023-05-20,27110.53
2023-05-19,26866.88
2023-05-18,26837.94
2023-05-17,27402.68
2023-05-16,27025.77
2023-05-15,27192.17
2023-05-14,26906.17
2023-05-13,26789.06
2023-05-12,26791.96
2023-05-11,27002.28
2023-05-10,27624.54
2023-05-09,27636.66
2023-05-08,27692.99
2023-05-07,28443.05
2023-05-06,28864.28
2023-05-05,29529.67
2023-05-04,28820.66
2023-05-03,28998.8
2023-05-02,28639.58
2023-05-01,28084.46
2023-04-30,29310.54
2023-04-29,29216.77
2023-04-28,29327.11
2023-04-27,29467.27
2023-04-26,28376.59
2023-04-25,28326.83
2023-04-24,27529.2
2023-04-23,27588.57
2023-04-22,27820.65
2023-04-21,27274.5
2023-04-20,28267.17
2023-04-19,28804.98
2023-04-18,30366.57
2023-04-17,29413.96
2023-04-16,30304.87458079287
2023-04-15,30297.83114427585
2023-04-14,30478.2924
2023-04-13,30359.5812
2023-04-12,29877.417735909105
2023-04-11,30230.0732
2023-04-10,29609.8284
2023-04-09,28321.8616
2023-04-08,27934.0372
2023-04-07,27902.2577
2023-04-06,28019.7398
2023-04-05,28176.3891
2023-04-04,28149.6814
2023-04-03,27761.458669183034
2023-04-02,28188.1801
2023-04-01,28464.81401778217
2023-03-31,28467.19662927388
2023-03-30,28031.595199453346
2023-03-29,28370.7692
2023-03-28,27259.2207
2023-03-27,27157.5701
2023-03-26,27983.589033995435
2023-03-25,27464.6126
2023-03-24,27415.93409438389
2023-03-23,28318.2186
2023-03-22,27273.8081
2023-03-21,28119.54921069888
2023-03-20,27688.0737
2023-03-19,27911.812
2023-03-18,26891.627969119265
2023-03-17,27310.1766
2023-03-16,25011.182
2023-03-15,24276.665892428617
2023-03-14,24694.6951
2023-03-13,24063.5624469319
2023-03-12,21952.797807966082
2023-03-11,20494.9368
2023-03-10,20133.73982352463
2023-03-09,20355.8604
2023-03-08,21692.94462722918
2023-03-07,22195.0144
2023-03-06,22409.4946
2023-03-05,22434.9936
2023-03-04,22339.038009541902
2023-03-03,22333.76670186151
2023-03-02,23465.2689
2023-03-01,23659.4001
2023-02-28,23139.076794118864
2023-02-27,23508.264699161653
2023-02-26,23531.2037
2023-02-25,23170.0132
2023-02-24,23197.7565
2023-02-23,23949.1025
2023-02-22,24192.9805
2023-02-21,24426.1719
2023-02-20,24797.2219
2023-02-19,24332.2815
2023-02-18,24644.0369
2023-02-17,24558.3155
2023-02-16,23531.7304
2023-02-15,24324.464026285455
2023-02-14,22200.0306
2023-02-13,21810.9904859392
2023-02-12,21753.753226727626
2023-02-11,21865.7753
2023-02-10,21648.2846
2023-02-09,21799.182107847242
2023-02-08,22949.2132
2023-02-07,23261.2186
2023-02-06,22747.465
2023-02-05,22938.184691051243
2023-02-04,23315.8076
2023-02-03,23429.76
2023-02-02,23484.9488
2023-02-01,23706.0643
2023-01-31,23153.2004
2023-01-30,22814.4792
2023-01-29,23775.9829
2023-01-28,23007.4396
2023-01-27,23051.2708
2023-01-26,23007.8352
2023-01-25,23125.7229
2023-01-24,22614.658440741397
2023-01-23,22944.9201
2023-01-22,22723.9532
2023-01-21,22751.6074
2023-01-20,22665.7507
2023-01-19,21082.058204303703
2023-01-18,20686.510419770384
2023-01-17,21157.189612933496
2023-01-16,21171.04828454444
2023-01-15,20856.05839135823
2023-01-14,20983.9756
2023-01-13,19913.729474529402
2023-01-12,18858.6646
2023-01-11,17939.362499760573
2023-01-10,17435.7516459177
2023-01-09,17194.77873456542
2023-01-08,17070.574511476352
2023-01-07,16944.5396
2023-01-06,16953.972066580434
2023-01-05,16828.8464
2023-01-04,16857.282709442374
2023-01-03,16675.90903725487
2023-01-02,16677.44994353439
2023-01-01,16607.069459238443
2022-12-31,16538.3479
2022-12-30,16603.751952657036
2022-12-29,16641.44486445416
2022-12-28,16549.98326575003
2022-12-27,16706.459709721472
2022-12-26,16908.94843019802
2022-12-25,16829.918403840365
2022-12-24,16833.8821
2022-12-23,16780.463676220097
2022-12-22,16822.062144857282
2022-12-21,16806.416495870926
2022-12-20,16902.54219033073
2022-12-19,16424.79671324863
2022-12-18,16750.765809591638
2022-12-17,16785.892297944447
2022-12-16,16608.4932
2022-12-15,17339.458270551433
2022-12-14,17799.16897417585
2022-12-13,17766.350552594908
2022-12-12,17220.814535119767
2022-12-11,17091.916535641005
2022-12-10,17114.3405863705
2022-12-09,17123.38672774531
2022-12-08,17254.841595411017
2022-12-07,16838.047473161492
2022-12-06,17088.37611635709
2022-12-05,16959.336063823
2022-12-04,17130.165329487445
2022-12-03,16903.723625317816
2022-12-02,17088.4265
2022-12-01,16956.1893
2022-11-30,17188.63467960707
2022-11-29,16436.1924
2022-11-28,16212.403248220657
2022-11-27,16432.36461511383
2022-11-26,16461.1945184485
2022-11-25,16511.91127766036
2022-11-24,16597.7313
2022-11-23,16615.2292
2022-11-22,16174.9574
2022-11-21,15779.971701749892
2022-11-20,16291.4477
2022-11-19,16715.838593288543
2022-11-18,16711.141784652442
2022-11-17,16690.889527338422
2022-11-16,16673.507711410086
2022-11-15,16894.9265
2022-11-14,16630.63746440169
2022-11-13,16349.997597081689
2022-11-12,16802.1943
2022-11-11,17104.1984
2022-11-10,17590.41467373285
2022-11-09,15789.342422998143
2022-11-08,18528.52092702272
2022-11-07,20591.7459
2022-11-06,20913.0539
2022-11-05,21281.5851
2022-11-04,21156.078
2022-11-03,20208.596506640253
2022-11-02,20151.523076525573
2022-11-01,20481.5549
2022-10-31,20504.46022827177
2022-10-30,20621.7479
2022-10-29,20811.988365564033
2022-10-28,20608.2579
2022-10-27,20283.97974929017
2022-10-26,20754.023972750903
2022-10-25,20110.87556138642
2022-10-24,19335.3937
2022-10-23,19548.7249
2022-10-22,19202.852966626626
2022-10-21,19166.3286
2022-10-20,19042.9309
2022-10-19,19124.9892
2022-10-18,19351.0697
2022-10-17,19558.1117
2022-10-16,19259.620646181156
2022-10-15,19054.8847
2022-10-14,19191.0274
2022-10-13,19380.689298843845
2022-10-12,19157.977348440414
2022-10-11,19045.5416
2022-10-10,19135.374021730353
2022-10-09,19436.3351
2022-10-08,19401.0105
2022-10-07,19533.02824919708
2022-10-06,19948.22190296553
2022-10-05,20168.6041
2022-10-04,20339.726
2022-10-03,19610.3879
2022-10-02,19035.34988309635
2022-10-01,19305.1719
2022-09-30,19449.60773627301
2022-09-29,19593.33746227512
2022-09-28,19399.488779047188
2022-09-27,19098.479820191485
2022-09-26,19238.7536
2022-09-25,18814.0516
2022-09-24,18931.734111634152
2022-09-23,19245.96941762079
2022-09-22,19429.13269379256
2022-09-21,18501.82049448783
2022-09-20,18873.2005
2022-09-19,19576.637199316803
2022-09-18,19393.59390761989
2022-09-17,20123.640551657223
2022-09-16,19756.26818587181
2022-09-15,19662.3883
2022-09-14,20251.71983492235
2022-09-13,20172.39245600376
2022-09-12,22387.938627526622
2022-09-11,21789.452410620557
2022-09-10,21661.704
2022-09-09,21370.64087141258
2022-09-08,19318.4204
2022-09-07,19275.303555717022
2022-09-06,18812.061036941635
2022-09-05,19808.0959608095
2022-09-04,19975.30810008814
2022-09-03,19834.795622562902
2022-09-02,19927.5466
2022-09-01,20145.5884
2022-08-31,20046.9471
2022-08-30,19768.0653
2022-08-29,20280.87117577155
2022-08-28,19606.7351
2022-08-27,20050.5705
2022-08-26,20215.51485489009
2022-08-25,21591.284830139277
2022-08-24,21378.104807932155
2022-08-23,21516.130821435567
2022-08-22,21418.635
2022-08-21,21515.7063463541
2022-08-20,21163.40850256323
2022-08-19,20840.72427084073
2022-08-18,23206.1852
2022-08-17,23311.75914654047
2022-08-16,23889.74606019501
2022-08-15,24146.6057
2022-08-14,24323.00216934842
2022-08-13,24427.973183996644
2022-08-12,24395.938
2022-08-11,23928.9778
2022-08-10,23940.204499589338
2022-08-09,23158.699095578173
2022-08-08,23792.955
2022-08-07,23170.70241754182
2022-08-06,22938.3603
2022-08-05,23225.78974753206
2022-08-04,22635.52000440668
2022-08-03,22812.3048
2022-08-02,22963.82553778134
2022-08-01,23311.592835340976
2022-07-31,23314.4296
2022-07-30,23642.243234107824
2022-07-29,23746.2734
2022-07-28,23847.01344273555
